"codigo";"denominacion_generica_es";"denominacion_generica_val";"denominacion_especifica";"denominacion";"regimen";"tipo_via";"direccion";"numero";"codigo_postal";"localidad";"provincia";"telefono";"fax";cod_edificacion;longitud;latitud;"titular";"cif";"comarca";"url_es";"url_va";fe_constitucion
"03001167";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS";"CENTRE PRIVAT SAGRADO CORAZÓN HH. MARISTAS";"PRIV. CONC.";"CARRER";"ISLA DE CORFÚ";"5";"03005";"ALACANT";"ALICANTE/ALACANT";"965130941";"965126132";1;-0.506557;38.356923;"HERMANOS MARISTAS";"R0300326F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001167";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001167";
"03001179";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAGRADOS CORAZONES";"CENTRE PRIVAT SAGRADOS CORAZONES";"PRIV. CONC.";"CAMÍ";"CRUZ DE PIEDRA";"21";"03013";"ALACANT";"ALICANTE/ALACANT";"965261728";"965261728";1;-0.467901;38.360549;"CESACO, SL";"B03715455";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001179";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001179";
"03001180";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAN AGUSTÍN";"CENTRE PRIVAT SAN AGUSTÍN";"PRIV. CONC.";"CARRER";"PINTOR PEDRO CAMACHO";"2";"03015";"ALACANT";"ALICANTE/ALACANT";"965156070";"965150141";1;-0.476253;38.371573;"COMUNIDAD COLEGIO SAN AGUSTÍN";"R0300309B";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001180";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001180";
"03001192";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CENTRE PRIVAT SAN ANTONIO";"CENTRE PRIVAT SAN ANTONIO";"PRIV. CONC.";"PLAÇA";"SAN ANTONIO";"1";"03004";"ALACANT";"ALICANTE/ALACANT";"965204900";;1;-0.48755;38.351021;"RR. FRANCISCANOS";"R0300272B";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001192";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001192";
"03001209";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAN JOSÉ";"CENTRE PRIVAT SAN JOSÉ";"PRIV. CONC.";"CARRER";"MARTOS";"7";"03012";"ALACANT";"ALICANTE/ALACANT";"965254748";"965916103";1;-0.481328;38.357685;"HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL";"R0300058E";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001209";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001209";
"03001210";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CENTRE PRIVAT JESÚS MARÍA-ASÍS";"CENTRE PRIVAT JESÚS MARÍA-ASÍS";"PRIV. CONC.";"CARRER";"ALGOL";"33";"03006";"ALACANT";"ALICANTE/ALACANT";"965280113";"965280926";1;-0.513868;38.347344;"RELIGIOSAS DE JESÚS-MARÍA";"R0300318C";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001210";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001210";
"03001222";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAN JOSÉ DE CAROLINAS";"CENTRE PRIVAT SAN JOSÉ DE CAROLINAS";"PRIV. CONC.";"CARRER";"GARBINET";"87";"03012";"ALACANT";"ALICANTE/ALACANT";"965252190";"965252190";1;-0.480504;38.360215;"PARROQUIA DE SAN JOSÉ DE CAROLINAS";"R0300217G";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001222";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001222";
"03001234";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SAN JUAN BAUTISTA";"CENTRE PRIVAT SAN JUAN BAUTISTA";"PRIV. CONC.";"CARRER";"SAN AGATANGELO";"45";"03007";"ALACANT";"ALICANTE/ALACANT";"965100095";"965107854";1;-0.499379;38.340095;"PARROQUIA DE SAN JUAN BAUTISTA DE ALICANTE";"R0300112J";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001234";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001234";
"03001246";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CENTRE PRIVAT SAN JUAN DE LA CRUZ";"CENTRE PRIVAT SAN JUAN DE LA CRUZ";"PRIV. CONC.";"CARRER";"GENERAL ESPARTERO";"6";"03012";"ALACANT";"ALICANTE/ALACANT";"965248181";;1;-0.482847;38.35779;"CENTRO EDUCATIVO SAN JUAN DE LA CRUZ, SL";"B54683933";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001246";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001246";
"03001313";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SANTA TERESA-VISTAHERMOSA";"CENTRE PRIVAT SANTA TERESA-VISTAHERMOSA";"PRIV. CONC.";"CARRER";"CRUZ DE PIEDRA";"1";"03015";"ALACANT";"ALICANTE/ALACANT";"965262000";"965262111";1;-0.463223;38.364331;"FUNDACIÓN EDUCATIVA ÁNGELES GALINO";"G10563328";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001313";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001313";
"03001428";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CENTRE PRIVAT CENTRO DIOCESANO N.S.DEL CARMEN DE CASALARGA";"CENTRE PRIVAT CENTRO DIOCESANO N.S.DEL CARMEN DE CASALARGA";"PRIV. CONC.";"PLAÇA";"GARCÍA LORCA";"16";"03015";"ALACANT";"ALICANTE/ALACANT";"965183537";"965183537";1;-0.479611;38.372124;"PARROQUIA DE NUESTRA SEÑORA DEL CARMEN";"R0300102A";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001428";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001428";
"03001431";"ESCUELA INFANTIL DE PRIMER CICLO";"ESCOLA INFANTIL DE PRIMER CICLE";"EI 1ER CICLE BENACANTIL";"EI 1ER CICLE BENACANTIL";"PÚB.";"CARRER";"EJÉRCITOS ESPAÑOLES";"S/N";"03014";"ALACANT";"ALICANTE/ALACANT";"965918710";;1;-0.482746;38.369552;"GENERALITAT VALENCIANA";"Q5355333E";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001431";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001431";
"03001477";"COLEGIO DE EDUCACIÓN PRIMARIA";"COL·LEGI D'EDUCACIÓ PRIMÀRIA";"CEP CENTRO DE RECEPCIÓN";"CEP CENTRO DE RECEPCIÓN";"PÚB.";"CARRER";"PRIMITIVO PÉREZ";"21";"03010";"ALACANT";"ALICANTE/ALACANT";"965937330";;1;-0.487003;38.358913;"GENERALITAT VALENCIANA";"Q5355540E";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001477";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001477";
"03001490";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP SAN FERNANDO";"CEIP SAN FERNANDO";"PÚB.";"CARRER";"CIUDAD REAL";"33";"03005";"ALACANT";"ALICANTE/ALACANT";"965936360";;1;-0.499086;38.35475;"GENERALITAT VALENCIANA";"Q5355546B";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001490";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001490";
"03001507";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP PEDRO DUQUE";"CEIP PEDRO DUQUE";"PÚB.";"CARRER";"ARTISTA FOGUERER";"2";"03015";"ALACANT";"ALICANTE/ALACANT";"965919680";;1;-0.469966;38.368873;"GENERALITAT VALENCIANA";"Q5355559E";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001507";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001507";
"03001544";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP AUSIÀS MARCH";"CEIP AUSIÀS MARCH";"PÚB.";"CARRER";"CERES";"24";"03009";"ALACANT";"ALICANTE/ALACANT";"965919030";;1;-0.494025;38.360049;"GENERALITAT VALENCIANA";"Q5355124H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001544";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001544";
"03001568";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP JOAQUÍN SOROLLA";"CEIP JOAQUÍN SOROLLA";"PÚB.";"CARRER";"ALBACETE";"S/N";"03005";"ALACANT";"ALICANTE/ALACANT";"965936270";;1;-0.497485;38.350785;"GENERALITAT VALENCIANA";"Q5355115F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001568";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001568";
"03001571";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP CARLOS ARNICHES";"CEIP CARLOS ARNICHES";"PÚB.";"CARRER";"ALONSO CANO";"19";"03014";"ALACANT";"ALICANTE/ALACANT";"965919740";;1;-0.480233;38.364653;"GENERALITAT VALENCIANA";"Q5355123J";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001571";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001571";
"03001581";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP FLORIDA";"CEIP FLORIDA";"PÚB.";"CARRER";"PIANISTA GONZALO SORIANO";"3";"03007";"ALACANT";"ALICANTE/ALACANT";"965936220";;1;-0.508267;38.340007;"GENERALITAT VALENCIANA";"Q5355054G";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001581";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001581";
"03001601";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP CAMPOAMOR";"CEIP CAMPOAMOR";"PÚB.";"PASSEIG";"DE CAMPOAMOR";"1";"03010";"ALACANT";"ALICANTE/ALACANT";"965919730";;1;-0.486806;38.355123;"GENERALITAT VALENCIANA";"Q5355549F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001601";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001601";
"03001623";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP LA PAZ";"CEIP LA PAZ";"PÚB.";"CARRER";"ABOGADO PÉREZ MIRETE";"S/N";"03011";"ALACANT";"ALICANTE/ALACANT";"965936320";;1;-0.4922;38.373308;"GENERALITAT VALENCIANA";"Q5355552J";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001623";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001623";
"03001647";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP PRÁCTICAS-LA ANEJA";"CEIP PRÁCTICAS-LA ANEJA";"PÚB.";"CARRER";"MONTE TOSSAL";"S/N";"03004";"ALACANT";"ALICANTE/ALACANT";"965937360";;1;-0.493242;38.351997;"GENERALITAT VALENCIANA";"Q5355092G";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001647";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001647";
"03001659";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP SAN GABRIEL";"CEIP SAN GABRIEL";"PÚB.";"CARRER";"MÚSICO JOSÉ ALCARAZ PÉREZ";"4";"03008";"ALACANT";"ALICANTE/ALACANT";"965936380";;1;-0.514774;38.33102;"GENERALITAT VALENCIANA";"Q5355544G";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001659";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001659";
"03001660";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP SAN FRANCISCO DE ASÍS";"CEIP SAN FRANCISCO DE ASÍS";"PÚB.";"CARRER";"CEFEO";"82";"03006";"ALACANT";"ALICANTE/ALACANT";"965937370";;1;-0.515231;38.347631;"GENERALITAT VALENCIANA";"Q5355545D";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001660";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001660";
"03001672";"COLEGIO DE EDUCACIÓN PRIMARIA";"COL·LEGI D'EDUCACIÓ PRIMÀRIA";"CEP VIRGEN DEL REMEDIO";"CEP VIRGEN DEL REMEDIO";"PÚB.";"CARRER";"LAS PALMAS";"1";"03014";"ALACANT";"ALICANTE/ALACANT";"965937310";;1;-0.486212;38.371035;"GENERALITAT VALENCIANA";"Q5355063H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001672";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001672";
"03001726";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT SANTÍSIMO SACRAMENTO FEYDA";"CENTRE PRIVAT SANTÍSIMO SACRAMENTO FEYDA";"PRIV. CONC.";"CARRER";"NOU D'OCTUBRE";"1";"03012";"ALACANT";"ALICANTE/ALACANT";"965258356";"965259401";1;-0.48475;38.356313;"ASOCIACIÓN FEYDA";"G44118644";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001726";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001726";
"03001751";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT JESÚS MARÍA";"CENTRE PRIVAT JESÚS MARÍA";"PRIV. CONC.";"CARRER";"CAMINO DE LAS PARRAS";"5";"03112";"VILLAFRANQUEZA";"ALICANTE/ALACANT";"965181796";"965181762";1;-0.488535;38.386157;"RELIGIOSAS DE JESÚS-MARÍA";"R0300319A";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001751";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001751";
"03001775";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT DON BOSCO - SALESIANOS";"CENTRE PRIVAT DON BOSCO - SALESIANOS";"PRIV. CONC.";"AVINGUDA";"VICENTE BLASCO IBÁÑEZ";"1";"03005";"ALACANT";"ALICANTE/ALACANT";"965924842";"965924844";1;-0.504738;38.35177;"CASA SALESIANA SAN JOSE-COLEGIO DON BOSCO";"R0300275E";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001775";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001775";
"03001787";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT CALASANCIO";"CENTRE PRIVAT CALASANCIO";"PRIV. CONC.";"AVINGUDA";"DE DÉNIA";"76";"03016";"ALACANT";"ALICANTE/ALACANT";"965262510";"965151400";1;-0.468228;38.358375;"HIJAS DE LA DIVINA PASTORA CALASANCIA";"R0300333B";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001787";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001787";
"03001829";"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ INFANTIL, PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT MÉDICO PEDRO HERRERO";"CENTRE PRIVAT MÉDICO PEDRO HERRERO";"PRIV. CONC.";"CARRER";"VICTOR DE LA SERNA";"37-39";"03006";"ALACANT";"ALICANTE/ALACANT";"965102455";"965103197";1;-0.515928;38.34941;"COLEGIO JUAN XXIII, SL";"B03921582";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001829";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001829";
"03001854";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP ÓSCAR ESPLÁ";"CEIP ÓSCAR ESPLÁ";"PÚB.";"PLAÇA";"DE LA LIBERTAD";"1";"03010";"ALACANT";"ALICANTE/ALACANT";"965937105";;1;-0.493805;38.365862;"GENERALITAT VALENCIANA";"Q5355091I";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001854";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001854";
"03001881";"INSTITUTO DE EDUCACIÓN SECUNDARIA";"INSTITUT D'EDUCACIÓ SECUNDÀRIA";"IES JORGE JUAN";"IES JORGE JUAN";"PÚB.";"CARRER";"WENCESLAO FERNÁNDEZ FLORES";"2";"03004";"ALACANT";"ALICANTE/ALACANT";"965936490";;1;-0.493033;38.349339;"GENERALITAT VALENCIANA";"Q5355571J";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001881";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001881";
"03001891";"INSTITUTO DE EDUCACIÓN SECUNDARIA";"INSTITUT D'EDUCACIÓ SECUNDÀRIA";"IES MIGUEL HERNÁNDEZ";"IES MIGUEL HERNÁNDEZ";"PÚB.";"CARRER";"POETA GARCILASO";"8";"03005";"ALACANT";"ALICANTE/ALACANT";"965936545";;1;-0.495388;38.350607;"GENERALITAT VALENCIANA";"Q5355570B";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001891";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001891";
"03001908";"INSTITUTO DE EDUCACIÓN SECUNDARIA";"INSTITUT D'EDUCACIÓ SECUNDÀRIA";"IES FIGUERAS PACHECO";"IES FIGUERAS PACHECO";"PÚB.";"CARRER";"FERNANDO MADROÑAL";"35";"03007";"ALACANT";"ALICANTE/ALACANT";"965936495";;1;-0.511393;38.340419;"GENERALITAT VALENCIANA";"Q5355573F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001908";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001908";
"03001911";"INSTITUTO DE EDUCACIÓN SECUNDARIA";"INSTITUT D'EDUCACIÓ SECUNDÀRIA";"IES ANTONIO JOSÉ CAVANILLES";"IES ANTONIO JOSÉ CAVANILLES";"PÚB.";"AVINGUDA";"ALCALDE LORENZO CARBONELL";"32-34";"03007";"ALACANT";"ALICANTE/ALACANT";"965936500";;1;-0.507538;38.339367;"GENERALITAT VALENCIANA";"Q5355563G";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001911";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001911";
"03001957";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP SANTÍSIMA FAZ";"CEIP SANTÍSIMA FAZ";"PÚB.";"CARRER";"BARÍTONO PACO LATORRE";"S/N";"03015";"ALACANT";"ALICANTE/ALACANT";"965936390";;1;-0.485252;38.377459;"GENERALITAT VALENCIANA";"Q5355060D";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03001957";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03001957";
"03002007";"CENTRO INTEGRADO PÚBLICO DE FORMACIÓN PROFESIONAL";"CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL";"CIPFP POLITÈCNIC MARÍTIM PESQUER DEL MEDITERRANI";"CIPFP POLITÈCNIC MARÍTIM PESQUER DEL MEDITERRANI";"PÚB.";"CARRER";"MUELLE PESQUERO";"S/N";"03001";"ALACANT";"ALICANTE/ALACANT";"965695600";;1;-0.486649;38.337078;"GENERALITAT VALENCIANA";"S0300113H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002007";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002007";
"03002044";"CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA";"CENTRE PRIVAT D'EDUCACIÓ PRIMÀRIA I SECUNDÀRIA";"CENTRE PRIVAT WALDORF ARRELS DE LLUM";"CENTRE PRIVAT WALDORF ARRELS DE LLUM";"PRIV.";"CARRER";"RÍO TURIA";"25-29";"03690";"SANT VICENT DEL RASPEIG";"ALICANTE/ALACANT";"965660748";;1;-0.502882;38.391211;"ASOCIACIÓN GEA ALICANTE";"G54725791";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002044";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002044";
"03002101";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP RAFAEL ALTAMIRA";"CEIP RAFAEL ALTAMIRA";"PÚB.";"CARRER";"TOMÁS AZNAR DOMENECH";"S/N";"03007";"ALACANT";"ALICANTE/ALACANT";"965936330";;1;-0.514512;38.340865;"GENERALITAT VALENCIANA";"Q5355548H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002101";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002101";
"03002160";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP LA CAÑADA DEL FENOLLAR";"CEIP LA CAÑADA DEL FENOLLAR";"PÚB.";"CARRETERA";"ALCORAYA";"50";"03699";"CAÑADA DEL FENOLLAR";"ALICANTE/ALACANT";"965937005";;1;-0.566592;38.403146;"GENERALITAT VALENCIANA";"Q5355185I";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002160";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002160";
"03002238";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP LA CONDOMINA";"CEIP LA CONDOMINA";"PÚB.";"AVINGUDA";"PAÍSES ESCANDINAVOS (PLAYA SAN JUAN)";"17";"03540";"ALACANT";"ALICANTE/ALACANT";"965936300";;1;-0.418046;38.372255;"GENERALITAT VALENCIANA";"Q5355557I";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002238";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002238";
"03002241";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP LOS ALMENDROS";"CEIP LOS ALMENDROS";"PÚB.";"CARRER";"IGLESIA";"2";"03113";"REBOLLEDO";"ALICANTE/ALACANT";"965937110";;1;-0.610522;38.343941;"GENERALITAT VALENCIANA";"Q5355182F";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002241";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002241";
"03002305";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA";"COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA";"CEIP VERDEGAS";"CEIP VERDEGAS";"PÚB.";"CARRETERA";"VERDEGAS";"32";"03699";"VERDEGÁS";"ALICANTE/ALACANT";"965918740";;1;-0.58352;38.404837;"GENERALITAT VALENCIANA";"Q5355181H";"L'ALACANTÍ";"https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=03002305";"https://www.ceice.gva.es/va/web/centros-docentes/ficha-centro?codi=03002305";
